x1,x2,operacion,resultado
99,40,/,2.475
54,94,+,148.0
31,100,-,-69.0
54,91,/,0.5934065934065934
5,52,/,0.09615384615384616
42,19,*,798.0
86,24,+,110.0
62,93,*,5766.0
80,9,-,71.0
44,29,/,1.5172413793103448
71,18,-,53.0
14,18,-,-4.0
49,83,*,4067.0
23,94,/,0.24468085106382978
91,59,-,32.0
28,85,/,0.32941176470588235
89,41,-,48.0
87,97,*,8439.0
94,57,/,1.6491228070175439
13,23,+,36.0
78,82,*,6396.0
56,41,/,1.3658536585365855
48,90,-,-42.0
55,91,*,5005.0
39,61,/,0.639344262295082
59,41,/,1.4390243902439024
67,93,+,160.0
56,78,+,134.0
62,9,/,6.888888888888889
63,77,-,-14.0
28,82,*,2296.0
82,45,/,1.8222222222222222
43,5,/,8.6
22,40,/,0.55
5,80,*,400.0
57,41,+,98.0
46,76,+,122.0
91,30,*,2730.0
17,25,*,425.0
34,76,-,-42.0
85,36,+,121.0
54,94,+,148.0
65,34,/,1.911764705882353
38,82,*,3116.0
14,76,-,-62.0
47,67,-,-20.0
1,78,-,-77.0
57,11,+,68.0
61,66,+,127.0
29,64,-,-35.0
11,41,/,0.2682926829268293
81,52,+,133.0
73,89,*,6497.0
42,93,*,3906.0
83,15,/,5.533333333333333
29,2,+,31.0
38,11,*,418.0
47,98,-,-51.0
19,6,+,25.0
94,87,/,1.0804597701149425
48,62,+,110.0
83,63,/,1.3174603174603174
85,58,+,143.0
25,10,+,35.0
10,10,/,1.0
69,99,/,0.696969696969697
85,21,/,4.0476190476190474
18,92,*,1656.0
47,78,-,-31.0
12,31,*,372.0
18,19,/,0.9473684210526315
88,93,-,-5.0
2,87,*,174.0
57,46,*,2622.0
50,36,+,86.0
63,78,/,0.8076923076923077
65,24,/,2.7083333333333335
25,50,+,75.0
34,6,-,28.0
37,41,*,1517.0
94,71,*,6674.0
93,77,+,170.0
54,17,+,71.0
86,1,+,87.0
64,25,/,2.56
13,36,*,468.0
32,19,/,1.6842105263157894
64,26,+,90.0
38,75,-,-37.0
76,68,/,1.1176470588235294
98,14,/,7.0
3,19,-,-16.0
82,98,*,8036.0
45,81,+,126.0
75,52,/,1.4423076923076923
10,24,+,34.0
8,71,*,568.0
19,34,*,646.0
92,57,-,35.0
50,74,*,3700.0
36,50,*,1800.0
80,87,+,167.0
32,46,-,-14.0
75,57,*,4275.0
93,79,-,14.0
83,82,*,6806.0
50,95,*,4750.0
9,75,/,0.12
80,7,-,73.0
32,56,*,1792.0
25,33,-,-8.0
10,17,*,170.0
46,67,-,-21.0
77,87,-,-10.0
13,74,*,962.0
41,25,-,16.0
26,95,*,2470.0
17,89,/,0.19101123595505617
52,92,*,4784.0
24,72,+,96.0
88,69,/,1.2753623188405796
1,20,/,0.05
66,69,*,4554.0
51,12,-,39.0
52,9,+,61.0
16,37,*,592.0
21,29,+,50.0
73,62,+,135.0
35,44,+,79.0
50,99,-,-49.0
65,68,*,4420.0
51,9,/,5.666666666666667
70,34,/,2.0588235294117645
92,82,*,7544.0
25,48,/,0.5208333333333334
1,44,-,-43.0
78,2,-,76.0
73,15,/,4.866666666666666
6,73,/,0.0821917808219178
7,25,-,-18.0
8,63,*,504.0
86,78,*,6708.0
25,42,-,-17.0
15,68,-,-53.0
49,36,/,1.3611111111111112
84,60,-,24.0
90,24,/,3.75
18,28,+,46.0
4,23,-,-19.0
89,90,/,0.9888888888888889
54,88,*,4752.0
16,74,/,0.21621621621621623
46,20,+,66.0
55,67,/,0.8208955223880597
72,39,/,1.8461538461538463
3,39,/,0.07692307692307693
64,97,-,-33.0
63,51,-,12.0
72,24,+,96.0
69,46,+,115.0
66,32,+,98.0
40,21,/,1.9047619047619047
1,32,-,-31.0
37,29,+,66.0
47,59,-,-12.0
60,34,-,26.0
87,71,/,1.2253521126760563
84,77,-,7.0
1,24,/,0.041666666666666664
3,51,*,153.0
13,69,/,0.18840579710144928
42,98,+,140.0
24,46,+,70.0
94,69,-,25.0
81,44,+,125.0
76,38,+,114.0
54,68,+,122.0
42,98,*,4116.0
25,31,+,56.0
23,24,-,-1.0
99,40,+,139.0
55,65,-,-10.0
24,2,/,12.0
60,32,-,28.0
86,97,*,8342.0
28,73,-,-45.0
64,99,-,-35.0
57,74,+,131.0
83,94,+,177.0
79,90,*,7110.0
63,45,+,108.0
94,11,/,8.545454545454545
10,78,/,0.1282051282051282
91,42,*,3822.0
47,47,+,94.0
44,93,-,-49.0
49,58,+,107.0
16,99,*,1584.0
15,24,/,0.625
38,93,-,-55.0
83,82,/,1.0121951219512195
21,7,-,14.0
80,44,+,124.0
30,15,/,2.0
30,65,/,0.46153846153846156
80,3,/,26.666666666666668
95,53,/,1.7924528301886793
40,76,-,-36.0
83,40,-,43.0
45,44,-,1.0
34,10,*,340.0
60,49,*,2940.0
35,68,+,103.0
12,96,/,0.125
77,73,/,1.0547945205479452
39,52,*,2028.0
53,40,+,93.0
63,42,+,105.0
97,68,-,29.0
13,16,-,-3.0
32,80,-,-48.0
20,9,/,2.2222222222222223
79,94,*,7426.0
20,60,/,0.3333333333333333
29,95,-,-66.0
65,45,-,20.0
26,7,*,182.0
6,8,/,0.75
45,72,-,-27.0
42,80,*,3360.0
26,63,*,1638.0
33,54,*,1782.0
53,35,+,88.0
92,16,+,108.0
60,71,/,0.8450704225352113
98,63,/,1.5555555555555556
100,44,-,56.0
20,6,*,120.0
1,98,/,0.01020408163265306
33,17,*,561.0
29,10,/,2.9
86,10,-,76.0
70,1,*,70.0
65,86,+,151.0
28,42,+,70.0
60,9,/,6.666666666666667
63,50,-,13.0
10,56,/,0.17857142857142858
21,19,-,2.0
14,78,*,1092.0
47,51,-,-4.0
34,90,/,0.37777777777777777
84,52,*,4368.0
43,92,+,135.0
15,8,+,23.0
26,40,*,1040.0
3,87,+,90.0
83,17,/,4.882352941176471
30,4,+,34.0
36,76,+,112.0
56,29,-,27.0
30,77,/,0.38961038961038963
60,87,*,5220.0
71,100,+,171.0
12,90,/,0.13333333333333333
30,93,+,123.0
57,80,-,-23.0
89,100,*,8900.0
18,20,+,38.0
16,16,-,0.0
81,100,*,8100.0
97,8,+,105.0
41,10,/,4.1
70,62,-,8.0
71,42,/,1.6904761904761905
93,38,/,2.4473684210526314
66,42,+,108.0
96,41,-,55.0
54,58,*,3132.0
21,91,*,1911.0
75,72,-,3.0
76,50,*,3800.0
80,65,+,145.0
50,69,*,3450.0
47,97,*,4559.0
48,44,+,92.0
37,37,-,0.0
84,76,*,6384.0
20,45,*,900.0
58,96,*,5568.0
40,13,*,520.0
47,100,*,4700.0
55,85,-,-30.0
48,12,+,60.0
6,13,*,78.0
81,29,/,2.793103448275862
11,2,*,22.0
92,77,*,7084.0
91,76,+,167.0
84,46,+,130.0
18,17,+,35.0
34,13,/,2.6153846153846154
3,15,+,18.0
46,100,+,146.0
28,13,+,41.0
6,8,+,14.0
34,37,/,0.918918918918919
23,4,/,5.75
81,79,-,2.0
74,50,*,3700.0
29,63,/,0.4603174603174603
13,2,/,6.5
19,18,/,1.0555555555555556
33,90,/,0.36666666666666664
13,73,*,949.0
89,78,+,167.0
12,96,*,1152.0
72,9,/,8.0
84,75,+,159.0
49,69,-,-20.0
44,90,/,0.4888888888888889
63,49,*,3087.0
72,54,/,1.3333333333333333
13,90,-,-77.0
42,65,+,107.0
82,62,/,1.3225806451612903
67,63,*,4221.0
16,18,/,0.8888888888888888
57,55,/,1.0363636363636364
68,91,*,6188.0
79,95,*,7505.0
1,15,*,15.0
3,22,/,0.13636363636363635
93,83,-,10.0
81,13,/,6.230769230769231
56,72,/,0.7777777777777778
96,3,+,99.0
61,26,+,87.0
43,46,*,1978.0
79,94,*,7426.0
38,46,/,0.8260869565217391
70,66,-,4.0
18,84,/,0.21428571428571427
90,54,+,144.0
78,70,-,8.0
63,38,/,1.6578947368421053
56,92,*,5152.0
53,82,+,135.0
69,15,*,1035.0
46,30,*,1380.0
45,17,+,62.0
26,57,/,0.45614035087719296
27,53,+,80.0
19,49,/,0.3877551020408163
27,36,+,63.0
82,13,*,1066.0
54,38,-,16.0
81,22,*,1782.0
96,75,*,7200.0
100,56,/,1.7857142857142858
74,95,*,7030.0
100,49,*,4900.0
7,78,*,546.0
3,68,-,-65.0
5,16,/,0.3125
91,8,/,11.375
40,91,+,131.0
11,88,/,0.125
38,60,-,-22.0
61,59,*,3599.0
9,12,+,21.0
35,13,-,22.0
71,7,-,64.0
46,94,/,0.48936170212765956
32,16,+,48.0
23,26,-,-3.0
63,77,-,-14.0
66,44,-,22.0
30,41,*,1230.0
89,60,-,29.0
98,44,*,4312.0
59,63,-,-4.0
81,17,-,64.0
74,62,-,12.0
18,90,/,0.2
16,81,-,-65.0
77,58,+,135.0
7,1,+,8.0
77,48,-,29.0
81,53,+,134.0
38,79,-,-41.0
84,2,-,82.0
77,82,/,0.9390243902439024
61,75,+,136.0
81,76,-,5.0
5,41,+,46.0
64,63,/,1.0158730158730158
31,4,/,7.75
90,78,-,12.0
53,72,*,3816.0
49,100,-,-51.0
70,53,-,17.0
77,86,*,6622.0
44,63,*,2772.0
86,35,/,2.4571428571428573
10,79,*,790.0
2,8,+,10.0
28,61,+,89.0
92,44,+,136.0
88,3,+,91.0
95,43,*,4085.0
16,90,/,0.17777777777777778
94,62,/,1.5161290322580645
98,7,-,91.0
73,28,-,45.0
46,68,-,-22.0
44,98,/,0.4489795918367347
83,9,-,74.0
92,1,-,91.0
100,70,+,170.0
4,62,/,0.06451612903225806
87,99,/,0.8787878787878788
61,22,/,2.772727272727273
5,43,-,-38.0
49,84,/,0.5833333333333334
13,29,-,-16.0
1,75,+,76.0
5,79,*,395.0
99,79,*,7821.0
36,84,+,120.0
66,39,/,1.6923076923076923
61,4,*,244.0
6,81,-,-75.0
34,20,-,14.0
62,25,/,2.48
96,66,/,1.4545454545454546
100,18,-,82.0
34,19,*,646.0
17,86,/,0.19767441860465115
17,93,+,110.0
78,95,/,0.8210526315789474
56,89,/,0.6292134831460674
72,12,+,84.0
73,88,*,6424.0
15,24,*,360.0
98,9,+,107.0
35,56,-,-21.0
63,47,/,1.3404255319148937
14,42,-,-28.0
91,89,-,2.0
52,47,-,5.0
25,69,*,1725.0
34,64,/,0.53125
46,68,-,-22.0
77,30,+,107.0
43,95,+,138.0
33,68,/,0.4852941176470588
42,95,/,0.4421052631578947
3,26,*,78.0
94,78,-,16.0
34,52,*,1768.0
93,38,+,131.0
27,39,+,66.0
27,79,*,2133.0
44,49,-,-5.0
93,30,/,3.1
25,85,+,110.0
99,24,*,2376.0
69,17,/,4.0588235294117645
45,51,/,0.8823529411764706
15,84,/,0.17857142857142858
92,99,/,0.9292929292929293
37,71,-,-34.0
52,65,*,3380.0
51,26,*,1326.0
9,7,/,1.2857142857142858
45,95,*,4275.0
43,47,-,-4.0
81,95,*,7695.0
22,35,-,-13.0
27,22,-,5.0
35,17,/,2.0588235294117645
48,89,*,4272.0
43,48,+,91.0
10,87,+,97.0
75,91,*,6825.0
12,49,/,0.24489795918367346
44,70,/,0.6285714285714286
92,21,-,71.0
4,81,*,324.0
19,26,-,-7.0
19,91,/,0.2087912087912088
28,42,/,0.6666666666666666
23,38,-,-15.0
42,66,-,-24.0
28,82,/,0.34146341463414637
93,28,+,121.0
61,51,*,3111.0
22,53,+,75.0
77,53,*,4081.0
75,44,+,119.0
63,28,-,35.0
22,71,/,0.30985915492957744
12,10,+,22.0
41,18,*,738.0
72,51,*,3672.0
91,3,*,273.0
30,67,+,97.0
2,29,/,0.06896551724137931
6,17,/,0.35294117647058826
88,65,+,153.0
16,91,/,0.17582417582417584
94,80,-,14.0
32,11,/,2.909090909090909
35,5,+,40.0
27,62,/,0.43548387096774194
66,70,-,-4.0
37,99,-,-62.0
2,9,+,11.0
82,8,+,90.0
85,38,-,47.0
66,4,*,264.0
2,13,*,26.0
96,39,*,3744.0
52,48,+,100.0
36,53,*,1908.0
3,16,*,48.0
79,55,*,4345.0
49,42,-,7.0
1,13,*,13.0
45,82,-,-37.0
46,53,-,-7.0
65,5,*,325.0
19,10,/,1.9
24,11,*,264.0
40,89,+,129.0
1,48,/,0.020833333333333332
47,62,*,2914.0
25,91,+,116.0
28,8,*,224.0
58,64,+,122.0
45,48,+,93.0
57,41,-,16.0
44,51,-,-7.0
86,99,-,-13.0
65,26,+,91.0
93,28,-,65.0
12,29,-,-17.0
18,78,+,96.0
64,52,-,12.0
49,65,+,114.0
93,90,-,3.0
24,44,/,0.5454545454545454
20,91,-,-71.0
72,53,/,1.3584905660377358
21,67,/,0.31343283582089554
34,59,*,2006.0
54,72,+,126.0
97,85,-,12.0
20,71,*,1420.0
86,56,+,142.0
65,45,+,110.0
16,55,*,880.0
36,28,-,8.0
51,93,-,-42.0
19,70,*,1330.0
99,94,*,9306.0
1,8,*,8.0
50,43,+,93.0
84,6,-,78.0
7,19,*,133.0
1,89,+,90.0
89,54,/,1.6481481481481481
63,19,/,3.3157894736842106
65,38,-,27.0
19,34,-,-15.0
99,20,+,119.0
23,34,*,782.0
68,13,-,55.0
60,24,+,84.0
30,73,+,103.0
24,45,/,0.5333333333333333
27,82,+,109.0
92,28,/,3.2857142857142856
57,47,+,104.0
55,78,*,4290.0
36,52,/,0.6923076923076923
35,92,/,0.3804347826086957
22,71,-,-49.0
88,93,/,0.946236559139785
69,95,*,6555.0
99,93,-,6.0
26,17,-,9.0
18,85,-,-67.0
4,97,+,101.0
34,59,+,93.0
45,49,+,94.0
74,28,+,102.0
27,44,+,71.0
63,3,-,60.0
64,89,*,5696.0
53,50,-,3.0
5,67,+,72.0
12,50,+,62.0
15,49,*,735.0
85,83,-,2.0
3,95,*,285.0
22,80,+,102.0
22,89,/,0.24719101123595505
26,50,-,-24.0
72,72,*,5184.0
11,94,/,0.11702127659574468
28,49,/,0.5714285714285714
33,13,*,429.0
4,36,-,-32.0
93,71,*,6603.0
34,38,+,72.0
46,54,-,-8.0
18,21,/,0.8571428571428571
79,53,*,4187.0
35,53,-,-18.0
73,55,*,4015.0
35,49,/,0.7142857142857143
62,7,+,69.0
14,72,+,86.0
48,15,/,3.2
2,39,*,78.0
68,11,-,57.0
81,27,+,108.0
4,69,/,0.057971014492753624
12,86,+,98.0
97,13,*,1261.0
22,97,/,0.2268041237113402
66,52,*,3432.0
42,36,+,78.0
66,86,*,5676.0
56,8,*,448.0
42,2,/,21.0
45,79,/,0.569620253164557
32,68,-,-36.0
45,92,+,137.0
35,33,*,1155.0
52,94,*,4888.0
88,16,-,72.0
85,52,/,1.6346153846153846
61,64,/,0.953125
80,84,/,0.9523809523809523
78,97,*,7566.0
86,88,*,7568.0
27,52,/,0.5192307692307693
21,52,/,0.40384615384615385
8,42,-,-34.0
39,73,+,112.0
17,61,+,78.0
53,24,/,2.2083333333333335
84,44,+,128.0
46,39,-,7.0
98,100,+,198.0
52,47,*,2444.0
34,3,/,11.333333333333334
99,89,-,10.0
74,88,*,6512.0
100,42,*,4200.0
13,4,/,3.25
52,13,*,676.0
61,94,+,155.0
53,16,/,3.3125
73,7,-,66.0
91,86,/,1.058139534883721
46,41,+,87.0
17,76,+,93.0
69,95,+,164.0
65,8,*,520.0
34,96,+,130.0
12,4,/,3.0
55,51,*,2805.0
44,36,/,1.2222222222222223
60,81,-,-21.0
52,86,/,0.6046511627906976
86,55,+,141.0
54,71,*,3834.0
34,42,+,76.0
42,11,*,462.0
42,93,-,-51.0
48,65,-,-17.0
94,67,+,161.0
23,97,*,2231.0
59,77,-,-18.0
65,51,+,116.0
48,30,/,1.6
60,80,*,4800.0
99,92,*,9108.0
85,39,*,3315.0
9,71,+,80.0
87,32,+,119.0
79,74,/,1.0675675675675675
79,14,+,93.0
79,9,*,711.0
37,40,/,0.925
14,85,-,-71.0
18,36,/,0.5
69,78,*,5382.0
33,34,/,0.9705882352941176
5,41,/,0.12195121951219512
93,43,/,2.1627906976744184
31,84,-,-53.0
96,64,+,160.0
29,37,*,1073.0
52,87,*,4524.0
30,35,+,65.0
96,30,-,66.0
31,6,/,5.166666666666667
53,64,-,-11.0
11,68,-,-57.0
37,13,-,24.0
96,83,+,179.0
96,56,/,1.7142857142857142
4,94,-,-90.0
47,47,+,94.0
36,12,-,24.0
84,71,*,5964.0
10,59,-,-49.0
1,69,/,0.014492753623188406
36,13,/,2.769230769230769
71,96,+,167.0
9,45,+,54.0
69,30,/,2.3
7,13,-,-6.0
62,51,+,113.0
79,62,*,4898.0
91,93,/,0.978494623655914
36,48,-,-12.0
87,25,+,112.0
52,78,/,0.6666666666666666
7,75,+,82.0
30,69,+,99.0
76,58,+,134.0
31,16,*,496.0
85,19,-,66.0
94,37,*,3478.0
41,45,-,-4.0
55,7,-,48.0
27,20,-,7.0
66,17,-,49.0
11,83,-,-72.0
43,58,/,0.7413793103448276
93,75,+,168.0
38,26,+,64.0
18,55,*,990.0
26,56,-,-30.0
56,40,+,96.0
45,27,+,72.0
30,18,+,48.0
75,63,-,12.0
42,79,*,3318.0
14,26,*,364.0
100,9,-,91.0
20,20,*,400.0
24,10,+,34.0
37,34,-,3.0
98,56,/,1.75
96,41,-,55.0
57,51,-,6.0
75,47,+,122.0
83,25,-,58.0
5,95,/,0.05263157894736842
3,65,-,-62.0
100,95,/,1.0526315789473684
27,60,*,1620.0
1,96,*,96.0
12,78,*,936.0
85,85,-,0.0
61,38,/,1.605263157894737
98,43,*,4214.0
87,2,-,85.0
84,2,*,168.0
86,22,/,3.909090909090909
74,3,*,222.0
31,94,*,2914.0
45,95,*,4275.0
83,29,/,2.8620689655172415
90,95,-,-5.0
83,36,+,119.0
28,85,/,0.32941176470588235
54,22,*,1188.0
97,62,*,6014.0
68,49,+,117.0
23,50,+,73.0
75,72,/,1.0416666666666667
54,30,/,1.8
69,28,+,97.0
82,93,*,7626.0
11,45,*,495.0
93,88,-,5.0
64,81,-,-17.0
48,91,+,139.0
10,35,+,45.0
68,81,/,0.8395061728395061
75,37,*,2775.0
22,67,+,89.0
87,68,+,155.0
27,37,+,64.0
47,96,/,0.4895833333333333
71,36,/,1.9722222222222223
32,53,+,85.0
36,52,-,-16.0
46,52,*,2392.0
62,75,-,-13.0
97,58,-,39.0
96,17,+,113.0
8,97,+,105.0
95,52,+,147.0
64,5,-,59.0
51,61,/,0.8360655737704918
46,84,*,3864.0
50,17,+,67.0
7,38,-,-31.0
14,94,/,0.14893617021276595
8,86,/,0.09302325581395349
67,12,+,79.0
6,26,+,32.0
28,86,/,0.32558139534883723
74,88,-,-14.0
88,58,/,1.5172413793103448
16,67,/,0.23880597014925373
20,2,-,18.0
66,38,+,104.0
19,93,/,0.20430107526881722
37,39,/,0.9487179487179487
28,83,*,2324.0
21,51,-,-30.0
17,45,-,-28.0
5,46,*,230.0
50,19,/,2.6315789473684212
62,100,/,0.62
19,26,-,-7.0
88,13,-,75.0
86,64,-,22.0
67,15,/,4.466666666666667
16,60,-,-44.0
5,94,+,99.0
28,13,/,2.1538461538461537
84,40,/,2.1
17,27,*,459.0
68,46,-,22.0
84,47,/,1.7872340425531914
93,37,/,2.5135135135135136
80,32,+,112.0
26,21,/,1.2380952380952381
16,31,-,-15.0
4,66,/,0.06060606060606061
28,25,/,1.12
38,74,-,-36.0
43,12,/,3.5833333333333335
18,24,/,0.75
89,75,*,6675.0
95,46,/,2.0652173913043477
17,47,-,-30.0
95,95,/,1.0
62,15,+,77.0
22,29,+,51.0
100,85,-,15.0
7,80,*,560.0
59,87,*,5133.0
20,23,-,-3.0
3,78,-,-75.0
8,60,/,0.13333333333333333
38,48,/,0.7916666666666666
93,34,-,59.0
94,83,*,7802.0
42,16,*,672.0
100,87,+,187.0
53,69,-,-16.0
30,81,*,2430.0
99,61,*,6039.0
83,37,/,2.2432432432432434
74,91,+,165.0
9,45,+,54.0
55,17,-,38.0
54,59,/,0.9152542372881356
28,22,/,1.2727272727272727
1,23,*,23.0
33,30,+,63.0
27,26,-,1.0
22,85,-,-63.0
97,98,-,-1.0
34,58,+,92.0
81,5,*,405.0
94,15,+,109.0
84,3,+,87.0
18,3,+,21.0
8,39,-,-31.0
97,36,+,133.0
8,22,+,30.0
32,41,/,0.7804878048780488
96,92,/,1.0434782608695652
28,70,*,1960.0
99,75,-,24.0
2,39,/,0.05128205128205128
1,35,/,0.02857142857142857
83,31,-,52.0
53,12,+,65.0
61,59,-,2.0
8,93,*,744.0
42,69,+,111.0
49,56,*,2744.0
59,55,/,1.0727272727272728
5,59,-,-54.0
42,100,-,-58.0
97,96,/,1.0104166666666667
24,77,-,-53.0
61,49,-,12.0
67,36,/,1.8611111111111112
67,76,*,5092.0
21,63,/,0.3333333333333333
19,88,-,-69.0
49,62,*,3038.0
87,87,*,7569.0
75,53,*,3975.0
18,80,+,98.0
19,88,-,-69.0
93,50,-,43.0
58,58,/,1.0
83,97,-,-14.0
37,100,/,0.37
30,77,*,2310.0
8,49,*,392.0
60,11,/,5.454545454545454
89,85,+,174.0
52,3,+,55.0
5,63,+,68.0
63,68,*,4284.0
46,50,-,-4.0
13,36,-,-23.0
42,50,*,2100.0
48,69,+,117.0
21,76,+,97.0
77,33,/,2.3333333333333335
42,88,+,130.0
29,78,-,-49.0
80,92,+,172.0
67,86,/,0.7790697674418605
76,17,/,4.470588235294118
66,76,*,5016.0
28,51,/,0.5490196078431373
71,33,-,38.0
42,41,+,83.0
69,68,-,1.0
96,75,/,1.28
74,49,/,1.510204081632653
30,97,*,2910.0
60,35,+,95.0
21,52,+,73.0
43,70,/,0.6142857142857143
23,59,+,82.0
94,18,+,112.0
99,81,*,8019.0
90,68,-,22.0
83,52,*,4316.0
23,59,/,0.3898305084745763
79,57,*,4503.0
92,10,/,9.2
87,35,*,3045.0
25,75,-,-50.0
16,64,-,-48.0
11,64,*,704.0
56,6,*,336.0
53,54,+,107.0
72,81,-,-9.0
62,38,+,100.0
67,100,/,0.67
82,100,-,-18.0
63,44,*,2772.0
100,70,/,1.4285714285714286
1,83,*,83.0
4,100,-,-96.0
67,46,+,113.0
52,10,+,62.0
84,58,+,142.0
82,37,-,45.0
30,82,/,0.36585365853658536
86,89,/,0.9662921348314607
69,71,/,0.971830985915493
22,33,*,726.0
46,9,-,37.0
70,72,+,142.0
45,88,/,0.5113636363636364
70,16,/,4.375
81,31,/,2.6129032258064515
28,23,/,1.2173913043478262
18,22,+,40.0
45,74,+,119.0
99,22,*,2178.0
50,58,*,2900.0
14,76,*,1064.0
23,83,*,1909.0
78,18,+,96.0
84,51,+,135.0
96,93,/,1.032258064516129
40,31,-,9.0
92,98,+,190.0
62,64,/,0.96875
88,3,+,91.0
8,93,-,-85.0
96,44,+,140.0
65,20,+,85.0
92,17,+,109.0
95,92,*,8740.0
60,42,/,1.4285714285714286
2,18,*,36.0
80,76,-,4.0
15,93,/,0.16129032258064516
36,73,*,2628.0
28,45,/,0.6222222222222222
28,9,-,19.0
18,20,*,360.0
87,24,-,63.0
87,58,*,5046.0
88,51,-,37.0
4,16,*,64.0
5,77,*,385.0
23,43,*,989.0
27,16,/,1.6875
49,53,-,-4.0
67,97,*,6499.0
70,97,/,0.7216494845360825
83,10,-,73.0
60,57,+,117.0
31,4,+,35.0
90,64,-,26.0
19,76,-,-57.0
70,81,/,0.8641975308641975
3,71,+,74.0
46,64,*,2944.0
92,79,+,171.0
54,4,-,50.0
87,15,*,1305.0
29,47,+,76.0
43,21,*,903.0
27,23,/,1.173913043478261
65,9,*,585.0
48,41,+,89.0
86,66,*,5676.0
72,68,*,4896.0
39,61,+,100.0
64,21,+,85.0
20,9,/,2.2222222222222223
77,70,*,5390.0
35,24,-,11.0
99,3,+,102.0
17,7,-,10.0
20,18,+,38.0
68,84,/,0.8095238095238095
79,67,+,146.0
86,57,/,1.5087719298245614
19,95,+,114.0
4,27,+,31.0
28,66,*,1848.0
15,79,/,0.189873417721519
28,80,*,2240.0
75,93,+,168.0
58,68,-,-10.0
67,89,+,156.0
62,3,-,59.0
75,3,-,72.0
19,41,-,-22.0
44,57,/,0.7719298245614035
16,2,-,14.0
25,28,/,0.8928571428571429
57,32,+,89.0
32,55,/,0.5818181818181818
81,62,-,19.0
83,15,*,1245.0
72,58,+,130.0
29,92,+,121.0
87,16,/,5.4375
26,86,/,0.3023255813953488
100,6,+,106.0
39,15,+,54.0
98,11,-,87.0
92,72,/,1.2777777777777777
9,91,-,-82.0
33,33,+,66.0
9,8,+,17.0
31,48,/,0.6458333333333334
99,23,/,4.304347826086956
98,19,*,1862.0
67,90,-,-23.0
53,35,+,88.0
80,12,*,960.0
81,78,+,159.0
22,26,-,-4.0
53,59,*,3127.0
79,1,-,78.0
80,90,/,0.8888888888888888
54,35,/,1.542857142857143
79,37,-,42.0
57,86,-,-29.0
75,98,+,173.0
15,31,-,-16.0
37,6,/,6.166666666666667
96,40,*,3840.0
11,55,+,66.0
8,44,*,352.0
68,10,+,78.0
27,55,/,0.4909090909090909
10,86,*,860.0
14,20,+,34.0
16,93,/,0.17204301075268819
58,34,+,92.0
77,91,/,0.8461538461538461
45,44,-,1.0
18,69,/,0.2608695652173913
46,80,+,126.0
2,2,*,4.0
100,60,+,160.0
38,10,+,48.0
3,69,-,-66.0
46,97,*,4462.0
11,53,/,0.20754716981132076
61,52,*,3172.0
92,100,-,-8.0
27,25,+,52.0
60,46,/,1.3043478260869565
80,73,/,1.095890410958904
75,11,-,64.0
9,56,+,65.0
30,10,-,20.0
47,51,-,-4.0
22,65,+,87.0
26,50,+,76.0
82,59,/,1.3898305084745763
60,86,-,-26.0
48,8,-,40.0
96,77,+,173.0
40,25,*,1000.0
81,10,*,810.0
64,30,-,34.0
56,41,-,15.0
54,51,*,2754.0
75,71,/,1.056338028169014
46,73,-,-27.0
79,50,/,1.58
25,74,/,0.33783783783783783
13,19,+,32.0
43,27,-,16.0
75,68,/,1.1029411764705883
34,5,*,170.0
100,78,-,22.0
50,73,-,-23.0
82,32,/,2.5625
48,13,/,3.6923076923076925
48,3,*,144.0
3,26,/,0.11538461538461539
3,70,+,73.0
24,93,/,0.25806451612903225
94,93,/,1.010752688172043
34,68,*,2312.0
63,49,-,14.0
48,86,+,134.0
99,62,*,6138.0
35,11,/,3.1818181818181817
8,28,+,36.0
71,92,+,163.0
57,81,-,-24.0
97,17,-,80.0
63,63,-,0.0
33,35,/,0.9428571428571428
91,66,-,25.0
98,56,*,5488.0
58,31,+,89.0
38,69,*,2622.0
27,41,-,-14.0
13,8,+,21.0
70,78,-,-8.0
69,10,+,79.0
49,41,-,8.0
18,17,+,35.0
5,67,+,72.0
98,23,/,4.260869565217392
6,82,+,88.0
81,1,*,81.0
93,36,+,129.0
100,89,*,8900.0
46,47,+,93.0
70,77,*,5390.0
74,81,-,-7.0
28,37,*,1036.0
61,96,-,-35.0
66,58,+,124.0
69,61,*,4209.0
66,74,-,-8.0
87,4,/,21.75
26,17,/,1.5294117647058822
72,40,-,32.0
73,51,+,124.0
91,97,/,0.9381443298969072
57,49,+,106.0
40,65,/,0.6153846153846154
74,62,+,136.0
49,94,-,-45.0
87,18,+,105.0
69,57,+,126.0
94,46,-,48.0
11,35,+,46.0
70,23,/,3.0434782608695654
95,47,+,142.0
37,87,-,-50.0
74,61,*,4514.0
99,5,-,94.0
14,35,*,490.0
59,25,+,84.0
2,24,*,48.0
75,60,+,135.0
98,29,-,69.0
42,43,+,85.0
35,86,+,121.0
98,36,/,2.7222222222222223
44,83,/,0.5301204819277109
73,69,+,142.0
15,29,/,0.5172413793103449
99,95,/,1.0421052631578946
65,6,+,71.0
36,13,-,23.0
70,34,/,2.0588235294117645
58,39,*,2262.0
81,64,/,1.265625
87,44,/,1.9772727272727273
81,12,/,6.75
99,41,-,58.0
35,1,*,35.0
84,39,-,45.0
27,56,/,0.48214285714285715
14,75,*,1050.0
26,79,/,0.3291139240506329
